geo_id,sale_date,acutal_sale_price,sale_value,essence,sale_percentage,city,construction_year,square_meters,n_rooms,se
006493-0331-000-00,13/06/2019,"3,195,000","3,195,000",building apartment,1,kiryat ono,2020,120,5,3.973115672
006493-0331-000-00,25/08/2019,"4,249,999","4,249,999",building apartment,1,kiryat ono,2019,148,5,6.371306305
006493-0331-002-00,17/01/2019,"3,219,999","3,219,999",building apartment,1,kiryat ono,2018,120,5,1.175341277
006493-0331-016-00,14/02/2019,"2,414,999","2,414,999",building apartment,1,kiryat ono,2019,115,4,2.423346288
006493-0331-018-00,17/06/2019,"3,269,999","3,269,999",building apartment,1,kiryat ono,2017,120,5,6.160040888
006493-0331-019-00,31/05/2018,"2,354,999","2,354,999",building apartment,1,kiryat ono,2018,88,4,5.994314694
006493-0331-020-00,11/12/2019,"2,480,000","2,480,000",building apartment,1,kiryat ono,2019,90,4,4.385035005
006493-0331-021-00,27/10/2019,"3,285,000","3,285,000",building apartment,1,kiryat ono,2020,124,5,3.597229289
006493-0331-022-00,26/02/2019,"3,209,999","3,209,999",building apartment,1,kiryat ono,2019,104,5,2.455534364
006493-0331-023-00,08/04/2018,"2,512,243","2,512,243",building apartment,1,kiryat ono,2018,120,5,5.00505548
006493-0331-026-00,18/03/2019,"5,258,640","5,258,640",building apartment,1,kiryat ono,2017,181,6,10.37740136
006493-0331-752-25,06/01/2020,"4,329,998","4,329,998",building apartment,1,kiryat ono,2018,148,5,6.7468954
006493-0338-000-00,07/12/2017,"3,429,999","3,429,999",building apartment,1,kiryat ono,2015,124,5,2.662566562
006493-0338-000-00,25/03/2018,"4,149,999","4,149,999",building apartment,1,kiryat ono,2017,150,5,8.033667984
006493-0338-002-00,01/01/2018,"3,469,999","3,469,999",building apartment,1,kiryat ono,2018,124,5,0.014511356
006493-0338-002-00,01/01/2018,"3,469,999","3,469,999",building apartment,1,kiryat ono,2018,124,5,1.562970745
006493-0338-011-00,28/02/2019,"2,080,000","2,080,000",building apartment,1,kiryat ono,2014,85,4,1.781597084
006493-0338-012-00,03/12/2018,"2,250,000","2,250,000",building apartment,1,kiryat ono,2018,85,4,5.742629308
006493-0338-016-00,18/06/2017,"2,430,000","2,430,000",building apartment,1,kiryat ono,2018,85,4,5.149094496
006493-0338-024-00,10/08/2017,"2,891,106","2,891,106",building apartment,1,kiryat ono,2017,102,4,0.849653445
006493-0338-024-00,05/12/2017,"4,089,999","4,089,999",building apartment,1,kiryat ono,2017,142,5,1.836050303
006493-0342-002-00,07/07/2019,"1,333,333","1,333,333",building apartment,0.333,kiryat ono,1960,122,5,1.821876344
006493-0358-002-00,30/07/2017,"3,318,750","3,318,750",building apartment,0.75,kiryat ono,1982,160,6,8.252391894
006494-0135-004-00,08/03/2019,"233,750","233,750",building apartment,0.125,kiryat ono,0,0,0,0.175466817
006494-0135-004-00,08/03/2019,"1,402,500","1,402,500",building apartment,0.75,kiryat ono,1970,70,1.5,2.950791694
006494-0141-004-00,23/07/2018,"3,300,000","3,300,000",building apartment,1,kiryat ono,1970,140,5,6.493530003
006494-0145-002-00,25/05/2017,"3,100,000","3,100,000",building apartment,1,kiryat ono,1960,201,5,6.181885405
006494-0150-004-00,05/09/2018,"290,000","290,000",building apartment,0.2,kiryat ono,1970,90,3,0.514484424
006494-0371-078-00,07/03/2019,"800,000","800,000",building apartment,0.5,kiryat ono,1960,60,3,1.466324954
006494-0374-035-00,03/07/2017,"632,500","632,500",building apartment,0.5,kiryat ono,1960,50,2,1.461587538
006494-0378-021-00,06/02/2020,"1,725,000","1,725,000",building apartment,0.75,kiryat ono,1970,97,4,0.188405391
006494-0379-022-00,07/08/2018,"750,000","750,000",building apartment,0.333,kiryat ono,1970,95,4,0.256693769
006494-0413-000-00,03/12/2019,"1,990,000","1,990,000",building apartment,1,kiryat ono,2018,91,4,0.586893878
006494-0413-000-00,15/01/2020,"1,990,000","1,990,000",building apartment,1,kiryat ono,2018,90,4,0.06710959
006494-0413-000-00,04/02/2020,"2,040,000","2,040,000",building apartment,1,kiryat ono,2018,96,4,0.647279618
006494-0413-000-00,24/02/2020,"2,010,000","2,010,000",building apartment,1,kiryat ono,2018,90,4,1.632959601
006494-0413-001-00,06/10/2019,"1,900,000","1,900,000",building apartment,1,kiryat ono,2018,75,3,1.722071884
006494-0413-002-00,24/10/2018,"1,665,000","1,665,000",building apartment,1,kiryat ono,1960,67,3,2.397904095
006494-0413-003-00,28/10/2018,"1,650,000","1,650,000",building apartment,1,kiryat ono,2018,70,3,1.574019908
006494-0413-005-05,07/10/2018,"1,650,000","1,650,000",building apartment,1,kiryat ono,2018,70,3,0.135955502
006494-0413-029-00,11/09/2017,"1,550,000","1,550,000",building apartment,1,kiryat ono,1970,60,3,2.61642993
006494-0413-036-00,27/01/2019,"815,000","815,000",building apartment,0.5,kiryat ono,1960,67,3,0.105462984
006494-0413-044-00,06/06/2019,"1,990,000","1,990,000",building apartment,1,kiryat ono,2018,90,4,4.331735052
006494-0413-049-00,28/01/2020,"2,150,000","2,150,000",building apartment,1,kiryat ono,2018,96,4,1.453605949
006494-0414-003-00,04/12/2018,"1,600,000","1,600,000",building apartment,1,kiryat ono,1950,68,3,0.596832498
006494-0414-006-00,26/05/2019,"1,935,000","1,935,000",building apartment,1,kiryat ono,2018,110,4,1.469131113
006494-0414-013-00,15/03/2018,"395,000","395,000",building apartment,0.25,kiryat ono,1970,60,3,0.409986461
006494-0414-018-00,04/06/2019,"1,950,000","1,950,000",building apartment,1,kiryat ono,1970,60,3,2.607107508
006494-0414-023-00,23/12/2019,"1,650,000","1,650,000",building apartment,1,kiryat ono,1960,68,3,3.840492881
006494-0420-002-00,01/05/2018,"2,250,000","2,250,000",building apartment,1,kiryat ono,1960,70,5,4.023493047
006494-0433-000-00,23/05/2019,"1,133,334","1,133,334",building apartment,0.333,kiryat ono,1994,72,6,1.008181103
006494-0453-003-00,10/06/2018,"3,472,000","3,472,000",building apartment,1,kiryat ono,1998,117,5,7.558628777
006495-0135-008-00,10/03/2019,"3,550,000","3,550,000",building apartment,1,kiryat ono,1950,174,6,0.242382411
006495-0244-006-00,18/06/2019,"150,000","150,000",building apartment,0.1,kiryat ono,1950,47,1.5,0.016696591
006495-0253-001-00,30/07/2017,"105,555","105,555",building apartment,0.055,kiryat ono,1954,74,3.5,0.032491509
006495-0308-003-00,05/11/2017,"2,460,000","2,460,000",building apartment,1,kiryat ono,1980,113,5.5,6.081738143
006495-0311-000-00,04/06/2019,"4,330,000","4,330,000",building apartment,1,kiryat ono,2017,169,5,5.694149857
006495-0314-004-00,13/07/2017,"1,365,000","1,365,000",building apartment,0.5,kiryat ono,1950,176,6,2.027207491
006495-0334-003-00,14/02/2018,"3,300,000","3,300,000",building apartment,1,kiryat ono,2000,189,6,4.42498983
006495-0341-003-00,27/06/2018,"566,666","566,666",building apartment,0.333,kiryat ono,1970,45,3,0.211888876
006495-0343-003-00,09/08/2018,"1,710,000","1,710,000",building apartment,1,kiryat ono,1950,60,3,4.145449429
006495-0343-003-00,09/08/2018,"1,710,000","1,710,000",building apartment,1,kiryat ono,1950,60,3,0.730435252
006495-0354-001-00,05/06/2019,"2,560,000","2,560,000",building apartment,1,kiryat ono,1950,110,4,0.505556346
006495-0397-001-00,29/11/2018,"2,320,000","2,320,000",building apartment,1,kiryat ono,1960,117,5,2.186286319
006495-0401-002-00,16/07/2018,"640,000","640,000",building apartment,0.4,kiryat ono,1960,71,3,0.822902961
006495-0408-004-00,06/06/2017,"2,350,000","2,350,000",building apartment,1,kiryat ono,1990,180,5,3.180457359
006495-0425-004-00,15/07/2019,"1,900,000","1,900,000",building apartment,1,kiryat ono,1960,40,2,1.741650324
006495-0440-031-00,10/12/2017,"1,870,000","1,870,000",building apartment,1,kiryat ono,1995,100,4,2.780392689
006495-0447-005-00,21/02/2018,"1,610,000","1,610,000",building apartment,1,kiryat ono,1970,51,3,3.192201725
006495-0460-001-00,04/04/2019,"3,850,000","3,850,000",building apartment,1,kiryat ono,1994,174,6,8.47119272
006495-0477-002-00,11/02/2018,"4,400,000","4,400,000",building apartment,1,kiryat ono,1994,209,6,5.830650765
006495-0479-001-00,03/09/2018,"2,150,000","2,150,000",building apartment,1,kiryat ono,1970,116,4,2.397408701
006495-0479-015-00,13/11/2017,"1,850,000","1,850,000",building apartment,1,kiryat ono,2005,94,4,3.913912962
006495-0479-025-00,28/01/2020,"2,800,000","2,800,000",building apartment,1,kiryat ono,1970,181,5,2.032849238
006495-0482-002-00,13/03/2019,"1,710,000","1,710,000",building apartment,1,kiryat ono,1980,89,4,4.375953494
006495-0482-014-00,03/12/2017,"1,700,000","1,700,000",building apartment,1,kiryat ono,1980,115,4,1.146421536
006495-0482-015-00,18/12/2018,"1,860,000","1,860,000",building apartment,1,kiryat ono,1980,115,4,1.333574654
006495-0482-024-00,10/10/2019,"2,050,000","2,050,000",building apartment,1,kiryat ono,1998,115,4,1.34548711
006495-0482-028-00,14/05/2018,"1,975,000","1,975,000",building apartment,1,kiryat ono,1980,115,4,3.353508184
006495-0483-004-00,17/07/2019,"1,870,000","1,870,000",building apartment,1,kiryat ono,1991,97,4,2.938482672
006495-0500-063-00,14/07/2019,"800,000","800,000",building apartment,0.5,kiryat ono,1970,68,3,1.764511798
006495-0529-001-00,25/04/2018,"2,864,000","2,864,000",building apartment,1,kiryat ono,1991,193,5,2.372671757
006495-0541-004-00,07/12/2019,"425,000","425,000",building apartment,0.25,kiryat ono,1960,27,1,0.678748459
006495-0639-000-00,23/08/2018,"1,125,000","1,125,000",building apartment,0.5,kiryat ono,1950,70,4,1.535048795
006495-0642-000-00,29/05/2019,"4,100,000","4,100,000",building apartment,0.25,kiryat ono,2019,165,6,0.070779997
006495-0642-000-00,26/12/2018,"1,046,666","1,046,666",building apartment,0.666,kiryat ono,2018,85,3,1.421711753
006495-0642-000-00,26/12/2018,"1,500,000","1,500,000",building apartment,1,kiryat ono,2018,85,3,2.245821721
006495-0658-004-00,14/01/2018,"1,750,000","1,750,000",building apartment,1,kiryat ono,1980,76,4,1.636459134
006495-0658-008-00,17/01/2019,"1,690,000","1,690,000",building apartment,1,kiryat ono,1990,66,3,0.415738148
006495-0658-020-00,21/02/2019,"1,700,000","1,700,000",building apartment,1,kiryat ono,1990,66,3,2.511710698
006495-0658-027-00,10/01/2019,"2,480,000","2,480,000",building apartment,1,kiryat ono,1990,112,5,4.139615613
006495-0658-036-00,06/05/2019,"109,000","109,000",building apartment,0.051,kiryat ono,1991,114,5,0.204852577
006496-0076-038-00,16/08/2018,"660,000","660,000",building apartment,0.5,kiryat ono,1960,45,2,0.14085205
006496-0076-070-00,12/06/2017,"1,280,000","1,280,000",building apartment,1,kiryat ono,1963,46,2,1.269542657
006496-0076-079-00,18/12/2019,"1,050,000","1,050,000",building apartment,1,kiryat ono,1950,55,3,1.124621082
006496-0076-089-00,06/02/2020,"1,110,940","1,110,940",building apartment,1,kiryat ono,1960,57,2,1.82569368
006496-0076-501-00,04/03/2019,"1,364,677","1,364,677",building apartment,1,kiryat ono,1950,83,3,2.394870697
006496-0076-502-00,24/02/2019,"1,325,417","1,325,417",building apartment,1,kiryat ono,1950,84,3,2.663566937
006496-0076-503-00,21/02/2019,"1,299,280","1,299,280",building apartment,1,kiryat ono,1950,82,3,3.107363676
006496-0076-504-00,19/02/2019,"1,325,417","1,325,417",building apartment,1,kiryat ono,1950,83,3,0.141620526
006496-0076-505-00,26/03/2019,"1,287,896","1,287,896",building apartment,1,kiryat ono,1950,82,3,0.396810111
006496-0076-506-00,04/03/2019,"1,325,417","1,325,417",building apartment,1,kiryat ono,1950,84,3,0.97560772
006496-0076-507-00,27/03/2019,"942,043","942,043",building apartment,1,kiryat ono,1950,64,2,2.358536105
006496-0076-508-00,24/02/2019,"1,192,881","1,192,881",building apartment,1,kiryat ono,1950,77,3,1.749466821
006496-0076-509-00,27/03/2019,"1,190,631","1,190,631",building apartment,1,kiryat ono,1950,76,3,2.011804402
006496-0076-510-00,04/03/2019,"942,043","942,043",building apartment,1,kiryat ono,1950,64,2,2.296066357
006496-0076-511-00,10/03/2019,"942,043","942,043",building apartment,1,kiryat ono,1950,64,2,2.419796222
006496-0076-512-00,12/03/2019,"1,192,881","1,192,881",building apartment,1,kiryat ono,1950,77,3,1.371232411
006496-0076-513-00,27/03/2019,"1,190,631","1,190,631",building apartment,1,kiryat ono,1950,77,3,1.942674616
006496-0076-514-00,24/02/2019,"942,043","942,043",building apartment,1,kiryat ono,1950,64,2,0.624178651
006496-0076-515-00,04/03/2019,"942,043","942,043",building apartment,1,kiryat ono,1950,64,2,0.559453868
006496-0076-516-00,25/02/2019,"1,192,882","1,192,882",building apartment,1,kiryat ono,1950,77,3,0.309670372
006496-0076-517-00,27/03/2019,"1,190,631","1,190,631",building apartment,1,kiryat ono,1950,76,3,1.382525648
006496-0076-518-00,27/03/2019,"960,606","960,606",building apartment,1,kiryat ono,1950,64,2,1.378045837
006496-0076-601-00,15/08/2019,"2,012,128","2,012,128",building apartment,1,kiryat ono,1950,111,4,2.481069279
006496-0076-602-00,24/03/2019,"1,934,550","1,934,550",building apartment,1,kiryat ono,1950,111,4,2.888967643
006496-0076-603-00,21/02/2019,"1,934,550","1,934,550",building apartment,1,kiryat ono,1950,111,4,1.214930832
006496-0076-604-00,27/03/2019,"1,599,302","1,599,302",building apartment,1,kiryat ono,1950,84,3,3.970994548
006496-0076-605-00,04/03/2019,"1,599,302","1,599,302",building apartment,1,kiryat ono,1950,84,3,0.548280442
006496-0076-606-00,24/02/2019,"1,599,302","1,599,302",building apartment,1,kiryat ono,1950,84,3,0.425234032
006496-0076-607-00,04/03/2019,"1,599,302","1,599,302",building apartment,1,kiryat ono,1950,84,3,0.652054052
006496-0076-608-00,25/02/2019,"1,599,302","1,599,302",building apartment,1,kiryat ono,1950,84,3,1.630113341
006496-0076-609-00,15/04/2019,"1,630,160","1,630,160",building apartment,1,kiryat ono,1950,84,3,2.754151578
006496-0095-003-00,23/11/2017,"1,050,000","1,050,000",building apartment,0.5,kiryat ono,1970,70,3,2.677388031
006496-0097-000-00,29/03/2018,"2,747,850","2,747,850",building apartment,1,kiryat ono,2017,118,5,5.285294433
006496-0098-003-00,21/05/2018,"1,179,995","1,179,995",building apartment,0.72,kiryat ono,1980,70,3,2.723112701
006496-0100-000-00,17/06/2018,"2,221,803","2,221,803",building apartment,1,kiryat ono,2019,109,4,4.148348442
006496-0100-000-00,17/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,3.221565346
006496-0100-000-00,19/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,75,3,2.947688965
006496-0100-000-00,25/06/2018,"1,692,000","1,692,000",building apartment,1,kiryat ono,2019,74,3,1.276764659
006496-0100-000-00,25/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,71,3,2.246453344
006496-0100-000-00,29/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,74,3,0.096923588
006496-0100-000-00,08/11/2018,"2,900,803","2,900,803",building apartment,1,kiryat ono,2019,118,5,5.99897527
006496-0100-000-00,01/05/2019,"2,366,000","2,366,000",building apartment,1,kiryat ono,2019,109,4,1.960965635
006496-0100-000-00,06/05/2019,"2,750,000","2,750,000",building apartment,1,kiryat ono,2019,120,5,6.821152869
006496-0100-000-17,04/09/2018,"2,519,000","2,519,000",building apartment,1,kiryat ono,2019,118,5,1.213726845
006496-0100-000-24,04/09/2018,"2,256,000","2,256,000",building apartment,1,kiryat ono,2019,108,4,0.537871387
006496-0100-001-00,18/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,74,3,3.977416931
006496-0100-001-00,16/07/2018,"1,725,840","1,725,840",building apartment,1,kiryat ono,2019,74,3,0.86617988
006496-0100-001-00,15/11/2018,"2,591,803","2,591,803",building apartment,1,kiryat ono,2019,118,5,2.123636962
006496-0100-001-11,26/06/2018,"1,692,000","1,692,000",building apartment,1,kiryat ono,2019,74,3,4.154854702
006496-0100-002-00,18/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,71,3,0.529928605
006496-0100-002-00,14/08/2018,"1,770,483","1,770,483",building apartment,1,kiryat ono,2019,71,3,1.768036022
006496-0100-002-00,25/09/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,71,3,3.180486583
006496-0100-003-00,26/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,0.598391758
006496-0100-003-00,16/08/2018,"1,725,840","1,725,840",building apartment,1,kiryat ono,2019,76,3,0.701005441
006496-0100-004-00,11/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,1.138462654
006496-0100-004-00,17/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2021,84,3,3.936310198
006496-0100-004-00,25/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,3.766303837
006496-0100-004-18,17/06/2018,"2,594,803","2,594,803",building apartment,1,kiryat ono,2019,118,5,3.711229655
006496-0100-005-00,17/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,3.22122038
006496-0100-005-00,17/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,4.055552971
006496-0100-006-00,17/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,1.08990886
006496-0100-006-00,26/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,3.400099535
006496-0100-006-00,05/07/2018,"1,725,840","1,725,840",building apartment,1,kiryat ono,2019,76,3,2.481293434
006496-0100-006-00,05/08/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,4.125007767
006496-0100-007-00,18/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,75,3,3.06082536
006496-0100-008-00,18/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,2.284037234
006496-0100-008-00,16/07/2018,"1,725,840","1,725,840",building apartment,1,kiryat ono,2019,76,3,3.546593915
006496-0100-008-00,14/08/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,4.236499759
006496-0100-009-00,17/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,0.656789482
006496-0100-009-00,07/08/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,76,3,0.154404487
006496-0100-010-00,17/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,77,3,2.29507325
006496-0100-010-00,16/07/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,77,3,3.391016158
006496-0100-010-00,22/01/2020,"2,525,850","2,525,850",building apartment,1,kiryat ono,2019,109,4,5.096236633
006496-0100-011-00,19/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,74,3,0.699758272
006496-0100-012-00,11/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,71,3,1.185694863
006496-0100-012-00,18/06/2018,"1,702,803","1,702,803",building apartment,1,kiryat ono,2019,71,3,0.812919155
